stationid,component,time,unit,meantype,value,meta_name,meta_owner,meta_location,x_coord,y_coord,z_coord
06:107,Ozon,1661297400,µg/m³,HMW,24.0,Voitsberg Mühlgasse,Amt der Steiermärkischen Landesregierung,"Mühlgasse, Ecke Franz Josef-Straße",15.15277777777778,47.04472222222222,390.0
04:S406,Ozon,1661297400,µg/m³,HMW,25.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
04:S409,Ozon,1661297400,µg/m³,HMW,25.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
10:ENK1,Ozon,1661297400,µg/m³,HMW,26.0,Enzenkirchen im Sauwald,Umweltbundesamt,"Kriegen, Kapelle",13.67085,48.39167,525.0
06:143,Ozon,1661297400,µg/m³,HMW,31.0,Leoben Zentrum,Amt der Steiermärkischen Landesregierung,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",15.0889,47.3823,543.0
06:177,Ozon,1661297400,µg/m³,HMW,32.0,Liezen Pyhrnbach,Amt der Steiermärkischen Landesregierung,Alte Gasse 12,14.244676,47.565439,649.0
06:195,Ozon,1661297400,µg/m³,HMW,33.0,Deutschlandsberg Rathausgasse,Amt der Steiermärkischen Landesregierung,"Rathausgasse 3, Arbeiterkammer",15.212777777777776,46.81388888888888,365.0
10:PIL1,Ozon,1661297400,µg/m³,HMW,34.0,Pillersdorf bei Retz,Umweltbundesamt,Am Öhlberg,15.93595,48.7212,315.0
04:S125,Ozon,1661297400,µg/m³,HMW,39.0,"Bad Ischl, Rettenbachwaldstraße",Amt der Oberösterreichischen Landesregierung,Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),13.632222222222223,47.71611111111111,460.0
07:2710,Ozon,1661297400,µg/m³,HMW,39.0,Heiterwang Ort L355,Amt der Tiroler Landesregierung,Ennet der Ach,10.7441167,47.4475972,985.0
10:ILL1,Ozon,1661297400,µg/m³,HMW,42.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
04:S432,Ozon,1661297400,µg/m³,HMW,43.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
05:4057,Ozon,1661297400,µg/m³,HMW,44.0,"St. Johann im Pongau, Bezirkshauptmannschaft",Amt der Salzburger Landesregierung,"Bezirkshauptmannschaft, Hauptstraße 1",13.205556,47.351387,620.0
06:138,Ozon,1661297400,µg/m³,HMW,44.0,Graz Nord Gösting,Amt der Steiermärkischen Landesregierung,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",15.4151111111111,47.0943611111,355.0
06:178,Ozon,1661297400,µg/m³,HMW,46.0,Weiz Bahnhofstraße,Amt der Steiermärkischen Landesregierung,Bahnhofstraße 7,15.628392,47.215703,459.0
07:2106,Ozon,1661297400,µg/m³,HMW,47.0,Innsbruck Reichenau - Andechsstraße,Amt der Tiroler Landesregierung,Andechstrasse 21,11.4169445,47.27129,570.0
04:S156,Ozon,1661297400,µg/m³,HMW,48.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
04:S407,Ozon,1661297400,µg/m³,HMW,50.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
04:S108,Ozon,1661297400,µg/m³,HMW,53.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
07:2530,Ozon,1661297400,µg/m³,HMW,53.0,Wörgl Stelzhamerstraße,Amt der Tiroler Landesregierung,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,12.066633,47.4885583,508.0
07:2912,Ozon,1661297400,µg/m³,HMW,53.0,"Lienz Tristacher-See-Straße, Tiefbrunnen ",Amt der Tiroler Landesregierung,"Tristacher-See-Straße, Tiefbrunnen",12.766025,46.8191111,681.0
07:2547,Ozon,1661297400,µg/m³,HMW,57.0,Kufstein Festung,Amt der Tiroler Landesregierung,Festung,12.1692472,47.5805278,526.0
10:ZOE2,Ozon,1661297400,µg/m³,HMW,58.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
05:6072,Ozon,1661297400,µg/m³,HMW,59.0,Zell am See Freizeitzentrum/Eishalle,Amt der Salzburger Landesregierung,"Freizeitzentrum, Steinergasse",12.795124,47.32664,775.0
05:1200,Ozon,1661297400,µg/m³,HMW,60.0,"Salzburg Lehener Park, Franz Martin-Straße 1",Amt der Salzburger Landesregierung,Franz Martin-Straße 1,13.03488,47.81565,420.0
06:185,Ozon,1661297400,µg/m³,HMW,62.0,Klöch bei Bad Radkersburg,Amt der Steiermärkischen Landesregierung,"Seindl, Dissay-Weg",15.956111,46.7675,415.0
06:018,Ozon,1661297400,µg/m³,HMW,63.0,Graz Schloßberg,Amt der Steiermärkischen Landesregierung,"Schlossberg, südlich vom Glockenturm",15.4375,47.075833333333335,450.0
07:2705,Ozon,1661297400,µg/m³,HMW,63.0,Höfen Lärchbichl,Amt der Tiroler Landesregierung,Höfen Lärchbichlweg,10.682283,47.469837,877.0
05:1066,Ozon,1661297400,µg/m³,HMW,64.0,Salzburg Mirabellplatz,Amt der Salzburger Landesregierung,Mirabellplatz,13.043333,47.8055556,430.0
05:3055,Ozon,1661297400,µg/m³,HMW,73.0,Haunsberg,Amt der Salzburger Landesregierung,SAFE Funkstation Simmerstatt,13.0158333,47.936667,730.0
06:036,Ozon,1661297400,µg/m³,HMW,77.0,Graz Lustbühel,Amt der Steiermärkischen Landesregierung,Observatorium Schloss Lustbühel,15.493688888888888,47.06701111111112,473.0
06:156,Ozon,1661297400,µg/m³,HMW,77.0,Masenberg,Amt der Steiermärkischen Landesregierung,"Masenberg, Sender oberhalb von Waldhansl",15.882222,47.34806,1180.0
07:2113,Ozon,1661297400,µg/m³,HMW,78.0,Innsbruck Sadrach,Amt der Tiroler Landesregierung,Sadrach - Buttererbichl,11.3746611,47.2699028,678.0
06:150,Ozon,1661297400,µg/m³,HMW,79.0,Rennfeld,Amt der Steiermärkischen Landesregierung,Rennfeld-Gipfel,15.360833333333334,47.40555555555555,1610.0
10:VOR1,Ozon,1661297400,µg/m³,HMW,79.0,Vorhegg bei Kötschach-Mauthen,Umweltbundesamt,"Kreuth 8b, Josef Zobernig",12.972,46.6775,1010.0
07:2538,Ozon,1661297400,µg/m³,HMW,82.0,Kramsach Angerberg,Amt der Tiroler Landesregierung,"Voldöp, Angerberg",11.90995,47.458717,602.0
05:5019,Ozon,1661297400,µg/m³,HMW,90.0,Zederhaus Lamm,Amt der Salzburger Landesregierung,Zederhaus Lamm,13.54318,47.13378,1140.0
05:2100,Ozon,1661297400,µg/m³,HMW,93.0,Hallein Winterstall,Amt der Salzburger Landesregierung,Winterstallstraße,13.106,47.667,650.0
06:189,Ozon,1661297400,µg/m³,HMW,105.0,Hochwurzen,Amt der Steiermärkischen Landesregierung,Seilbahn-Bergstation Hochwurzen,13.639444444444443,47.36027777777778,1852.0
07:2620,Ozon,1661297400,µg/m³,HMW,105.0,St. Anton am Arlberg - Galzig,Amt der Tiroler Landesregierung,"Galzig, A1-Gebäude",10.224811,47.133681,2147.0
07:2123,Ozon,1661297400,µg/m³,HMW,108.0,Innsbruck Nordkette (Seegrube),Amt der Tiroler Landesregierung,Grubegg,11.3759972,47.3056222,1958.0
06:196,Ozon,1661297400,µg/m³,HMW,110.0,Grebenzen bei St. Lambrecht,Amt der Steiermärkischen Landesregierung,Grebenzen Gipfel,14.330725,47.040277777777774,1860.0
05:2055,Ozon,1661297400,µg/m³,HMW,111.0,St. Koloman Kleinhorn,Amt der Salzburger Landesregierung,"Kleinhorn, Taugl 94, Familie Kurz",13.232778,47.6502778,1005.0
04:S235,Ozon,1661297400,µg/m³,HMW,112.0,Feuerkogel (Höllengebirge),Amt der Oberösterreichischen Landesregierung,Feuerkogel 3,13.720737,47.815855,1602.0
06:156,Stickstoffdioxid,1661297400,µg/m³,HMW,2.0,Masenberg,Amt der Steiermärkischen Landesregierung,"Masenberg, Sender oberhalb von Waldhansl",15.882222,47.34806,1180.0
10:VOR1,Stickstoffdioxid,1661297400,µg/m³,HMW,2.0,Vorhegg bei Kötschach-Mauthen,Umweltbundesamt,"Kreuth 8b, Josef Zobernig",12.972,46.6775,1010.0
04:S108,Stickstoffdioxid,1661297400,µg/m³,HMW,3.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
06:195,Stickstoffdioxid,1661297400,µg/m³,HMW,3.0,Deutschlandsberg Rathausgasse,Amt der Steiermärkischen Landesregierung,"Rathausgasse 3, Arbeiterkammer",15.212777777777776,46.81388888888888,365.0
10:ZOE2,Stickstoffdioxid,1661297400,µg/m³,HMW,3.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
10:ZOE2,Stickstoffdioxid,1661297400,µg/m³,HMW,3.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
06:106,Stickstoffdioxid,1661297400,µg/m³,HMW,4.0,Köflach,Amt der Steiermärkischen Landesregierung,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",15.086667,47.06333,445.0
06:119,Stickstoffdioxid,1661297400,µg/m³,HMW,4.0,Knittelfeld Parkstraße,Amt der Steiermärkischen Landesregierung,"Parkstraße, Pestalozzistraße",14.825277777777778,47.21037,635.0
05:2100,Stickstoffdioxid,1661297400,µg/m³,HMW,5.0,Hallein Winterstall,Amt der Salzburger Landesregierung,Winterstallstraße,13.106,47.667,650.0
06:107,Stickstoffdioxid,1661297400,µg/m³,HMW,5.0,Voitsberg Mühlgasse,Amt der Steiermärkischen Landesregierung,"Mühlgasse, Ecke Franz Josef-Straße",15.15277777777778,47.04472222222222,390.0
06:145,Stickstoffdioxid,1661297400,µg/m³,HMW,5.0,Kapfenberg St. Martin,Amt der Steiermärkischen Landesregierung,"St. Martin, Anton Buchalka-Straße 13, Ecke Friedhofweg",15.29032,47.44583333333333,517.0
06:180,Stickstoffdioxid,1661297400,µg/m³,HMW,5.0,Bruck an der Mur Flurgasse,Amt der Steiermärkischen Landesregierung,"Flurgasse 2, Ecke Oberdorfer Straße",15.253333,47.409443,485.0
10:ILL1,Stickstoffdioxid,1661297400,µg/m³,HMW,5.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
05:5032,Stickstoffdioxid,1661297400,µg/m³,HMW,6.0,Tamsweg Untere Postgasse,Amt der Salzburger Landesregierung,Parkplatz Untere Postgasse 2,13.80804,47.12566,1025.0
07:2113,Stickstoffdioxid,1661297400,µg/m³,HMW,6.0,Innsbruck Sadrach,Amt der Tiroler Landesregierung,Sadrach - Buttererbichl,11.3746611,47.2699028,678.0
07:2538,Stickstoffdioxid,1661297400,µg/m³,HMW,6.0,Kramsach Angerberg,Amt der Tiroler Landesregierung,"Voldöp, Angerberg",11.90995,47.458717,602.0
07:2912,Stickstoffdioxid,1661297400,µg/m³,HMW,6.0,"Lienz Tristacher-See-Straße, Tiefbrunnen ",Amt der Tiroler Landesregierung,"Tristacher-See-Straße, Tiefbrunnen",12.766025,46.8191111,681.0
10:PIL1,Stickstoffdioxid,1661297400,µg/m³,HMW,6.0,Pillersdorf bei Retz,Umweltbundesamt,Am Öhlberg,15.93595,48.7212,315.0
04:S156,Stickstoffdioxid,1661297400,µg/m³,HMW,7.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
06:114,Stickstoffdioxid,1661297400,µg/m³,HMW,7.0,Zeltweg Hauptschule,Amt der Steiermärkischen Landesregierung,"Feldgasse, Hauptschule",14.753333,47.1925,675.0
06:136,Stickstoffdioxid,1661297400,µg/m³,HMW,7.0,Judendorf Süd,Amt der Steiermärkischen Landesregierung,"Ringsiedlung, Murufer",15.351111111111,47.12027777778,375.0
06:139,Stickstoffdioxid,1661297400,µg/m³,HMW,7.0,Graz West - Eggenberg,Amt der Steiermärkischen Landesregierung,"Gaswerkstrasse 13, Bez. Eggenberg",15.404388,47.069443,370.0
06:142,Stickstoffdioxid,1661297400,µg/m³,HMW,7.0,Leoben Donawitz Kindergarten,Amt der Steiermärkischen Landesregierung,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),15.0745,47.37555555555556,555.0
06:177,Stickstoffdioxid,1661297400,µg/m³,HMW,7.0,Liezen Pyhrnbach,Amt der Steiermärkischen Landesregierung,Alte Gasse 12,14.244676,47.565439,649.0
06:197,Stickstoffdioxid,1661297400,µg/m³,HMW,7.0,Leibnitz Lastenstraße,Amt der Steiermärkischen Landesregierung,"Lastenstraße 12, Volksschule",15.540555555555557,46.77833333333333,272.0
07:2552,Stickstoffdioxid,1661297400,µg/m³,HMW,7.0,Kufstein Zentrum Praxmarerstraße,Amt der Tiroler Landesregierung,Praxmarerstraße / Josef Egger Straße 5,12.1724111,47.5818083,489.0
04:S125,Stickstoffdioxid,1661297400,µg/m³,HMW,8.0,"Bad Ischl, Rettenbachwaldstraße",Amt der Oberösterreichischen Landesregierung,Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),13.632222222222223,47.71611111111111,460.0
05:3055,Stickstoffdioxid,1661297400,µg/m³,HMW,8.0,Haunsberg,Amt der Salzburger Landesregierung,SAFE Funkstation Simmerstatt,13.0158333,47.936667,730.0
05:6072,Stickstoffdioxid,1661297400,µg/m³,HMW,8.0,Zell am See Freizeitzentrum/Eishalle,Amt der Salzburger Landesregierung,"Freizeitzentrum, Steinergasse",12.795124,47.32664,775.0
06:118,Stickstoffdioxid,1661297400,µg/m³,HMW,8.0,"Judenburg, Sportplatz",Amt der Steiermärkischen Landesregierung,"Stadionstraße, südlich des Sportplatzes",14.676666666666666,47.17833333333333,715.0
06:176,Stickstoffdioxid,1661297400,µg/m³,HMW,8.0,B116 (Bruck an der Mur),Amt der Steiermärkischen Landesregierung,Wiener Straße 77,15.270528,47.425667,504.0
04:S407,Stickstoffdioxid,1661297400,µg/m³,HMW,9.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
05:4057,Stickstoffdioxid,1661297400,µg/m³,HMW,9.0,"St. Johann im Pongau, Bezirkshauptmannschaft",Amt der Salzburger Landesregierung,"Bezirkshauptmannschaft, Hauptstraße 1",13.205556,47.351387,620.0
05:5019,Stickstoffdioxid,1661297400,µg/m³,HMW,9.0,Zederhaus Lamm,Amt der Salzburger Landesregierung,Zederhaus Lamm,13.54318,47.13378,1140.0
06:179,Stickstoffdioxid,1661297400,µg/m³,HMW,9.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
06:191,Stickstoffdioxid,1661297400,µg/m³,HMW,9.0,Gratwein,Amt der Steiermärkischen Landesregierung,Aufeldstraße,15.3232,47.1357,382.0
04:S173,Stickstoffdioxid,1661297400,µg/m³,HMW,10.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
06:143,Stickstoffdioxid,1661297400,µg/m³,HMW,10.0,Leoben Zentrum,Amt der Steiermärkischen Landesregierung,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",15.0889,47.3823,543.0
06:194,Stickstoffdioxid,1661297400,µg/m³,HMW,10.0,Mürzzuschlag Roseggerpark,Amt der Steiermärkischen Landesregierung,"Roseggerpark, Waldgasse/Roseggergasse",15.673055555555557,47.60472222222222,679.0
06:198,Stickstoffdioxid,1661297400,µg/m³,HMW,10.0,Fürstenfeld Ungartorweg,Amt der Steiermärkischen Landesregierung,Hauptschule Schillerplatz 2,16.07905,47.04735,276.0
07:2710,Stickstoffdioxid,1661297400,µg/m³,HMW,11.0,Heiterwang Ort L355,Amt der Tiroler Landesregierung,Ennet der Ach,10.7441167,47.4475972,985.0
04:S409,Stickstoffdioxid,1661297400,µg/m³,HMW,12.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
06:151,Stickstoffdioxid,1661297400,µg/m³,HMW,12.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
06:178,Stickstoffdioxid,1661297400,µg/m³,HMW,12.0,Weiz Bahnhofstraße,Amt der Steiermärkischen Landesregierung,Bahnhofstraße 7,15.628392,47.215703,459.0
06:141,Stickstoffdioxid,1661297400,µg/m³,HMW,13.0,Leoben Göss,Amt der Steiermärkischen Landesregierung,"Mayr-Melnhof-Straße, Südende, Kindergarten, Pz.Nr. 503/49 ",15.10361111111111,47.35888888888889,554.0
06:164,Stickstoffdioxid,1661297400,µg/m³,HMW,13.0,Graz Don Bosco,Amt der Steiermärkischen Landesregierung,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",15.416603,47.055611,358.0
07:2910,Stickstoffdioxid,1661297400,µg/m³,HMW,13.0,Lienz Amlacherkreuzung,Amt der Tiroler Landesregierung,Amlacher Kreuzung,12.765622,46.827732,675.0
07:2315,Stickstoffdioxid,1661297400,µg/m³,HMW,14.0,Imst Inntalautobahn A12,Amt der Tiroler Landesregierung,"Inntalautobahn A12 km 132,56",10.7357167,47.2169472,719.0
05:1200,Stickstoffdioxid,1661297400,µg/m³,HMW,15.0,"Salzburg Lehener Park, Franz Martin-Straße 1",Amt der Salzburger Landesregierung,Franz Martin-Straße 1,13.03488,47.81565,420.0
06:170,Stickstoffdioxid,1661297400,µg/m³,HMW,15.0,Graz Süd Tiergartenweg,Amt der Steiermärkischen Landesregierung,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",15.43308,47.04172,345.0
06:171,Stickstoffdioxid,1661297400,µg/m³,HMW,16.0,Graz Ost Petersgasse,Amt der Steiermärkischen Landesregierung,"Petersgasse, gegenüber Eisteichgasse",15.46665,47.05952,366.0
04:S432,Stickstoffdioxid,1661297400,µg/m³,HMW,17.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
05:1066,Stickstoffdioxid,1661297400,µg/m³,HMW,17.0,Salzburg Mirabellplatz,Amt der Salzburger Landesregierung,Mirabellplatz,13.043333,47.8055556,430.0
06:138,Stickstoffdioxid,1661297400,µg/m³,HMW,17.0,Graz Nord Gösting,Amt der Steiermärkischen Landesregierung,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",15.4151111111111,47.0943611111,355.0
05:2000,Stickstoffdioxid,1661297400,µg/m³,HMW,18.0,Hallein B159 Kreisverkehr Salzachtalstr./Europastr.,Amt der Salzburger Landesregierung,"Kreisverkehr Hagerkreuzung, S-Seite",13.09995,47.68259,440.0
07:2530,Stickstoffdioxid,1661297400,µg/m³,HMW,18.0,Wörgl Stelzhamerstraße,Amt der Tiroler Landesregierung,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,12.066633,47.4885583,508.0
07:2110,Stickstoffdioxid,1661297400,µg/m³,HMW,19.0,Innsbruck Zentrum - Fallmerayerstraße,Amt der Tiroler Landesregierung,Fallmerayerstraße Ecke Maximilianstrasse,11.3923611,47.2626194,577.0
07:2821,Stickstoffdioxid,1661297400,µg/m³,HMW,19.0,"Vomp A12 Inntalautobahn, Raststätte",Amt der Tiroler Landesregierung,"A12, 100 m östl. der Autobahnraststätte",11.692028,47.348774,557.0
04:S415,Stickstoffdioxid,1661297400,µg/m³,HMW,20.0,Linz 24er Turm A7,Amt der Oberösterreichischen Landesregierung,Heilhammerweg 54 (nahe VÖEST-Brücke der Autobahn),14.2977778,48.323333,255.0
07:2106,Stickstoffdioxid,1661297400,µg/m³,HMW,20.0,Innsbruck Reichenau - Andechsstraße,Amt der Tiroler Landesregierung,Andechstrasse 21,11.4169445,47.27129,570.0
06:135,Stickstoffdioxid,1661297400,µg/m³,HMW,21.0,Straßengel Kirche,Amt der Steiermärkischen Landesregierung,Straßengel Kirche,15.339166666666667,47.11305555555556,454.0
07:2227,Stickstoffdioxid,1661297400,µg/m³,HMW,21.0,Hall in Tirol Untere Lend,Amt der Tiroler Landesregierung,Parkplatz beim Sportplatz Untere Lend,11.512497,47.27807,558.0
04:S406,Stickstoffdioxid,1661297400,µg/m³,HMW,23.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
04:S416,Stickstoffdioxid,1661297400,µg/m³,HMW,24.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
05:1000,Stickstoffdioxid,1661297400,µg/m³,HMW,26.0,Salzburg Rudolfsplatz,Amt der Salzburger Landesregierung,Rudolfsplatz (Grünfläche in der Mitte),13.05329,47.7974,425.0
04:S404,Stickstoffdioxid,1661297400,µg/m³,HMW,27.0,Traun Tischlerstraße,Amt der Oberösterreichischen Landesregierung,Tischlerstrasse Kindergarten,14.23755,48.22535,274.0
07:2115,Stickstoffdioxid,1661297400,µg/m³,HMW,27.0,Vill Zenzenhof A13,Amt der Tiroler Landesregierung,"Vill Zenzenhof, ÖAMTC Fahrtechnikzentrum, Handlhofweg 81",11.392064,47.225578,732.0
04:S217,Stickstoffdioxid,1661297400,µg/m³,HMW,29.0,Enns Kristein 3 - A1 Westautobahn,Amt der Oberösterreichischen Landesregierung,"Ental 4, Autobahn A1, Abfahrt B309, Eckmayer-Mühle",14.436944444444444,48.20944444444445,255.0
05:2300,Stickstoffdioxid,1661297400,µg/m³,HMW,31.0,Hallein A10 Tauernautobahn,Amt der Salzburger Landesregierung,"westlich A10, Brücke Almbach - Brücke Wiestaler Straße",13.10815,47.69135,445.0
04:S184,Stickstoffdioxid,1661297400,µg/m³,HMW,33.0,"Linz Stadtpark, Noßbergerstraße",Amt der Oberösterreichischen Landesregierung,"Noßbergerstraße, hinter Museumstraße 34a",14.297502777777778,48.30611944444444,260.0
04:S431,Stickstoffdioxid,1661297400,µg/m³,HMW,33.0,Linz Römerberg B139,Amt der Oberösterreichischen Landesregierung,"Kapuzinerstraße B139, Parkplatz Klammstr.",14.28217,48.30299,262.0
05:1500,Stickstoffdioxid,1661297400,µg/m³,HMW,33.0,Salzburg Stadtautobahn A1,Amt der Salzburger Landesregierung,"Oberst Lepperdinger-Straße, Parkplatz Stadion Klessheim",13.000439,47.814861,425.0
07:2550,Stickstoffdioxid,1661297400,µg/m³,HMW,38.0,Kundl A12 Inntal-Autobahn,Amt der Tiroler Landesregierung,"Inntalautobahn A12 km 25,12",11.958036,47.4689167,507.0
07:2530,Stickstoffmonoxid,1661297400,µg/m³,HMW,-1.0,Wörgl Stelzhamerstraße,Amt der Tiroler Landesregierung,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,12.066633,47.4885583,508.0
07:2552,Stickstoffmonoxid,1661297400,µg/m³,HMW,-1.0,Kufstein Zentrum Praxmarerstraße,Amt der Tiroler Landesregierung,Praxmarerstraße / Josef Egger Straße 5,12.1724111,47.5818083,489.0
07:2912,Stickstoffmonoxid,1661297400,µg/m³,HMW,-1.0,"Lienz Tristacher-See-Straße, Tiefbrunnen ",Amt der Tiroler Landesregierung,"Tristacher-See-Straße, Tiefbrunnen",12.766025,46.8191111,681.0
04:S432,Stickstoffmonoxid,1661297400,µg/m³,HMW,0.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
06:107,Stickstoffmonoxid,1661297400,µg/m³,HMW,0.0,Voitsberg Mühlgasse,Amt der Steiermärkischen Landesregierung,"Mühlgasse, Ecke Franz Josef-Straße",15.15277777777778,47.04472222222222,390.0
